"From 'Tab' To 'j'","From 'j' To 'k'","From 'k' To 'l'","From 'l' To 's'","From 's' To 'f'","From 'f' To 'd'","From 'd' To 'j'","From 'j' To ';'","From ';' To 'a'","From 'a' To 's'","From 's' To 'k'","From 'l' To 'f'","From 'j' To 'a'","From 'a' To 'k'","From 's' To 'd'","From 'd' To 't'","From 't' To 'h'","From 'h' To 'k'","From 'k' To 'f'","From 'd' To 's'","From 's' To 'j'","From 'l' To ';'","From ';' To 's'","From 'f' To 'a'","From 'a' To 'd'","From 'j' To 'p'","From 'p' To 'o'","From 'o' To 'o'","From 'o' To 'f'","From 'd' To 'm'","From 'm' To 'o'","From 'o' To 'n'","From 'n' To 'a'","From 'a' To 'v'","From 'v' To 's'","From 'd' To 'o'","From 'o' To 'i'","From 'i' To 'n'","From 'n' To 'f'","From 'f' To 's'","From 'd' To 'i'","From 'i' To 'o'","From 'o' To 'p'","From 'p' To 'n'","From 'd' To 'p'","From 'p' To 's'","From 's' To 'n'","From 's' To 'o'","From 'o' To 'a'","From 'a' To 'n'","From 'n' To 's'","From 'd' To 'f'","From 'f' To 'o'","From 'n' To 'o'","From 'd' To 'n'","From 'a' To 'f'","From 'o' To 'j'","From 'j' To 'n'","From 'n' To 'k'","From 'k' To 'a'","From 'a' To 'l'","From 'f' To 'j'","From 'k' To 'j'","From 'f' To ';'","From 'k' To ';'","From 'a' To 'j'","From 'j' To 's'","From 'k' To 'd'","From 'k' To 's'","From 's' To 'a'","From ';' To 'k'","From 'j' To 'd'","From 'd' To 'k'","From 'j' To 'l'","From 'd' To 'a'","From 'j' To 'f'","From 'd' To 'l'"
368,22,11,19,12,15,40,36,126,18,0,139,17,9,11,33,54,181,76,14,11,9,13,41,11,9,10,168,38,31,65,138,94,22,0,41,13,105,12,19,37,29,15,129,40,84,48,53,22,19,26,16,14,99,64,16,84,15,118,86,9,24,142,27,29,24,7,27,29,11,50,1,31,25,18,144,15
