"From 'Tab' To 'j'","From 'j' To 'k'","From 'k' To 'l'","From 'l' To 's'","From 's' To 'f'","From 'f' To 'd'","From 'd' To 'j'","From 'j' To ';'","From ';' To 'a'","From 'a' To 's'","From 's' To 'k'","From 'l' To 'f'","From 'j' To 'a'","From 'a' To 'k'","From 's' To 'd'","From 'd' To 't'","From 't' To 'h'","From 'h' To 'k'","From 'k' To 'f'","From 'd' To 's'","From 's' To 'j'","From 'l' To ';'","From ';' To 's'","From 'f' To 'a'","From 'a' To 'd'","From 'j' To 'p'","From 'p' To 'o'","From 'o' To 'o'","From 'o' To 'f'","From 'd' To 'm'","From 'm' To 'o'","From 'o' To 'n'","From 'n' To 'a'","From 'a' To 'v'","From 'v' To 's'","From 'd' To 'o'","From 'o' To 'i'","From 'i' To 'n'","From 'n' To 'f'","From 'f' To 's'","From 'd' To 'i'","From 'i' To 'o'","From 'o' To 'p'","From 'p' To 'n'","From 'd' To 'p'","From 'p' To 's'","From 's' To 'n'","From 's' To 'o'","From 'o' To 'a'","From 'a' To 'n'","From 'n' To 's'","From 'd' To 'f'","From 'f' To 'o'","From 'n' To 'o'","From 'd' To 'n'","From 'a' To 'f'","From 'o' To 'j'","From 'j' To 'n'","From 'n' To 'k'","From 'k' To 'a'","From 'a' To 'l'","From 'f' To 'j'","From 'k' To 'j'","From 'f' To ';'","From 'k' To ';'","From 'a' To 'j'","From 'j' To 's'","From 'k' To 'd'","From 'k' To 's'","From 's' To 'a'","From ';' To 'k'","From 'j' To 'd'","From 'd' To 'k'","From 'j' To 'l'","From 'd' To 'a'","From 'j' To 'f'","From 'd' To 'l'"
453,-12,12,123,-36,40,-34,-3,534,-22,-59,183,75,-431,23,-101,47,136,115,12,-185,-22,83,292,123,-2436,-199,184,77,-70,90,101,169,-265,43,-61,28,92,15,75,-15,-45,16,101,-20,8,99,25,78,-115,137,-101,0,124,-273,-56,163,-346,104,174,-138,76,217,-29,-39,-302,44,47,129,-12,-23,252,-133,-2,-40,75,-273
